Name,Amount
Patsy Roberts,34.74
Pattie Emmerich,20.130000000000003
Pattie Farrell,31.15
Pattie Rutherford,37.25
Paul Hudson,12.33
Paul Pollich,58.58
Paul Quigley,28.03
Paula Botsford,32.89
Paula Carroll,47.77
Paula Dickinson,29.36
Paula Kutch,22.1
Pauline Cummings,27.080000000000002
Pauline Kreiger,44.41
Pauline Ondricka,25.14
Pauline Vandervort,28.98
Paxton Lakin,69.27
Paxton Rohan,1.53
Payton Bergstrom,15.780000000000001
Payton Mills,5.49
Payton Reynolds,11.99
Pearl Bechtelar,10.899999999999999
Pearl Lowe,21.46
Pearl Stehr,26.21
Pearline Reynolds,77.14
Pearline Streich,16.3
Pedro Collier,29.090000000000003
Pedro Gutmann,18.75
Pedro Kautzer,68.91
Pedro O'Reilly,32.81
Peggie Boyer,41.39
Penelope Cruickshank,19.88
Penelope Hintz,49.68000000000001
Penelope Kemmer,36.0
Penelope Kunde,5.51
Penelope Sporer,27.56
Penelope VonRueden,26.68
Penelope West,30.53
Penelope Wunsch,30.36
Percival Gibson,49.57
Percival Rodriguez,19.3
Percy Heathcote,23.52
Perry Abbott,39.14
Perry Stokes,34.38
Pete Dickens,16.05
Pete Kunde,3.68
Pete Mueller,51.21
Peter Bode,26.68
Peter Franey,9.59
Peter Gibson,27.84
Peter Kuphal,17.959999999999997
Peter Swift,30.29
Petra Reilly,28.66
Peyton Aufderhar,40.230000000000004
Peyton Larson,15.44
Peyton Ratke,15.600000000000001
Philip Anderson,32.27
Philip Cremin,42.05
Philip DuBuque,38.87
Philip Labadie,31.15
Phoebe Carroll,18.65
Phyllis Bauch,2.24
Phyllis Dickens,31.490000000000002
Phyllis Jacobs,37.98
Phyllis Kautzer,39.67
Phyllis Kunze,27.23
Phyllis White,45.28
Pierce Botsford,25.880000000000003
Pierce Casper,44.6
Pierce Dicki,35.4
Pierce Hand,10.95
Pierce Klocko,52.660000000000004
Pierre Gleason,13.58
Pierre Gulgowski,12.46
Pierre Reichel,43.15
Pierre Schuster,43.44
Pietro Cummings,33.99
Pietro Hane,38.47
Pink Balistreri,24.74
Pink Dietrich,28.099999999999998
Pink Johns,24.0
Pink Ortiz,38.25
Pink Treutel,32.519999999999996
Pink Turcotte,51.71
Pinkie Hoeger,31.08
Pinkie VonRueden,57.26
Pinkie Ward,30.799999999999997
Piper Brekke,40.99
Piper Dietrich,26.94
Piper Langworth,23.69
Polly Lebsack,32.980000000000004
Polly Schultz,42.239999999999995
Polly Terry,37.69
Porter Corwin,20.4
Porter Morissette,25.83
Porter Murphy,69.13
Precious Powlowski,42.57
Precious Wilderman,20.08
Presley Fay,19.77
Presley Little,31.36
Preston Hansen,8.75
Price Beahan,8.440000000000001
Price Kirlin,25.65
Prince Casper,18.09
Prince Lubowitz,28.02
Prince McClure,20.1
Prince Reilly,38.34
Princess Koch,15.82
Princess Mayert,21.880000000000003
Princess Walker,23.71
Priscilla Adams,17.69
Priscilla Breitenberg,38.97
Priscilla Corwin,31.74
Priscilla Dibbert,47.26
Priscilla Kautzer,56.519999999999996
Priscilla Kessler,16.479999999999997
Priscilla Stehr,8.66
Priscilla Will,46.03
Providenci Heidenreich,31.52
Prudence Brekke,32.32
Prudence Runolfsdottir,57.48
Queen Davis,26.72
Queen Ebert,1.45
Queen Schulist,31.7
Queenie Bailey,39.01
Queenie Bruen,26.7
Queenie Goldner,20.64
Queenie Howell,30.349999999999998
Queenie Reinger,24.330000000000002
Queenie Wyman,20.52
Quentin Legros,30.15
Quentin Lubowitz,18.060000000000002
Quentin Ullrich,50.76
Quincy Barton,17.46
Quincy Klein,11.09
Quincy Kunze,34.58
Quincy Quigley,49.980000000000004
Quincy Turner,34.91
Quincy Welch,19.6
Quinn Borer,16.84
Quinn Herman,49.33
Quinn Jacobson,44.02
Quinn McKenzie,10.84
Quinten Hand,42.31
Quinten Keebler,26.97
Quinten Walsh,25.26
Quinten Willms,13.629999999999999
Quinton Lubowitz,34.370000000000005
Quinton Streich,72.43
Quinton Yost,45.34
Rachael Gottlieb,39.39
Rachael Hansen,23.57
Rachael Wiza,31.54
Rachel Conroy,5.88
Rachel Hoppe,39.46
Rachel Zulauf,20.36
Rachelle Bosco,11.28
Rachelle Hahn,27.11
Rachelle Hayes,7.74
Rachelle Purdy,48.269999999999996
Rachelle Rempel,31.25
Raegan Bartoletti,23.22
Raegan Harvey,28.590000000000003
Raegan Lowe,29.910000000000004
Rafael Bins,42.54
Rafael Davis,27.82
Rafael Heidenreich,30.48
Rafael Lemke,9.27
Rafael Little,28.720000000000002
Rafael Mante,57.519999999999996
Rafael Stoltenberg,12.8
Rafael Zieme,34.51
Rafaela Donnelly,28.61
Rafaela Jaskolski,16.89
Rafaela Parker,22.82
Rafaela Trantow,12.010000000000002
Raheem Jakubowski,22.35
Raheem Lynch,30.81
Raheem Medhurst,19.55
Raheem Spencer,32.99
Raheem Will,49.370000000000005
Rahsaan Botsford,17.63
Rahsaan Cole,23.25
Rahsaan Windler,20.009999999999998
Rahul Flatley,32.85
Rahul Skiles,29.41
Raina O'Connell,54.76
Raina Spinka,28.23
Raleigh Donnelly,45.35
Raleigh Lesch,46.53
Raleigh O'Connell,27.29
Raleigh Schmitt,5.2
Ramiro Dach,48.38
Ramiro Moen,31.3
Ramiro Stokes,21.56
Ramiro Swift,34.230000000000004
Ramon Weber,8.81
Ramona Auer,44.059999999999995
Ramona Dach,10.73
Ramona Hammes,14.21
Ramona Huels,36.21
Ramona Ledner,29.57
Ramona Lowe,28.43
Ramona Weimann,11.75
Randal Dooley,44.96
Randal Gerhold,52.17
Randal Hamill,24.01
Randal Thiel,17.29
Randall Carroll,71.65
Randall Gusikowski,18.46
Randall Wisozk,46.53
Randi Cummings,28.85
Randy Parker,14.29
Ransom Hermiston,19.450000000000003
Raoul Goodwin,21.880000000000003
Raoul Gusikowski,51.74
Raphael Flatley,59.4
Raphael Hintz,32.15
Raphael Marquardt,29.55
Raphael Raynor,14.239999999999998
Raphaelle Towne,44.28
Raquel Rempel,18.68
Raquel Streich,32.21
Rashawn Heathcote,27.509999999999998
Rashawn Hyatt,27.770000000000003
Rashawn Kautzer,14.61
Rashawn Kuhic,7.01
Rasheed Connelly,33.72
Rasheed O'Kon,7.720000000000001
Rasheed Strosin,54.3
Raul Erdman,7.46
Raul Kerluke,16.59
Raul Lynch,12.83
Raul Nienow,11.739999999999998
Raul Sauer,44.94
Raul Schultz,43.62
Raven Dibbert,13.77
Raven Sanford,30.35
Raven Schulist,32.0
Ray Denesik,19.11
Ray Fadel,14.7
Ray Fritsch,20.43
Ray Lindgren,39.55
Ray O'Keefe,55.53
Raymond Cremin,25.43
Raymond Gulgowski,52.07
Raymond Kertzmann,26.89
Raymond Orn,59.36
Raymundo Hegmann,50.47
Raymundo Kreiger,32.86
Raymundo Parker,25.22
Raymundo Rutherford,18.82
Reagan Bartoletti,12.25
Reagan Braun,62.24
Reagan Nader,16.38
Reagan Nicolas,43.95
Reagan Sawayn,12.63
Reanna O'Reilly,56.74
Reanna Quitzon,62.97
Reanna Ryan,35.86
Reba Bernier,48.5
Reba Green,22.07
Reba Greenfelder,27.36
Reba Gulgowski,13.33
Reba Steuber,34.379999999999995
Rebeca Mertz,26.16
Rebeca Stark,57.54
Rebeca VonRueden,7.45
Rebeca Willms,43.93
Rebecca Douglas,9.44
Rebecca Kuhic,45.19
Rebecca Marquardt,27.330000000000002
Rebeka Runte,41.4
Rebeka Strosin,40.05
Rebeka Wilderman,13.510000000000002
Rebekah Rodriguez,22.09
Reece Bogisich,28.82
Reece Dibbert,14.61
Reece Nikolaus,51.29
Reece Vandervort,16.36
Reece Wisoky,13.259999999999998
Reed Gutkowski,29.68
Reed Stamm,46.68
Reed Strosin,22.82
Reese Dooley,54.11
Reese Marvin,30.020000000000003
Reese Wisoky,13.09
Regan Haley,42.89
Regan Kuhn,22.65
Reggie Gerhold,40.82
Reggie Kulas,19.35
Reggie Rohan,30.169999999999998
Reggie Stamm,61.18
Reginald Davis,55.14
Reginald Kunde,38.92
Reginald Schultz,79.62
Reid Dickinson,23.92
Reid Mraz,38.43
Reid Skiles,31.009999999999998
Reilly Haley,35.1
Reilly Larson,23.8
Reina Balistreri,40.9
Reina Howe,27.43
Reina Kemmer,24.24
Reina MacGyver,20.21
Reinhold Lakin,6.73
Remington Hegmann,24.26
Remington Lindgren,23.66
Remington Okuneva,49.31
Remington Shields,19.1
Rene Borer,23.97
Rene Lindgren,9.280000000000001
Rene Mann,3.38
Rene Weber,27.020000000000003
Renee Gulgowski,32.86
Renee Kemmer,23.990000000000002
Renee Lockman,54.089999999999996
Ressie Balistreri,58.260000000000005
Ressie Carroll,34.94
Ressie Feil,21.979999999999997
Ressie Sanford,10.92
Ressie Schmeler,41.82
Reta Bayer,37.06
Reta Friesen,21.08
Reta Gutkowski,18.729999999999997
Reta Labadie,40.44
Reta Walsh,48.06
Reta Williamson,46.519999999999996
Retha Brown,20.54
Retha Fay,67.58
Retha Hagenes,17.18
Retha Lesch,30.41
Retha Lindgren,17.189999999999998
Retha Morissette,49.71
Retta Runolfsdottir,11.54
Retta Yundt,18.78
Reuben Hauck,32.7
Reuben Johns,34.8
Reuben Kunze,47.79
Reva Corwin,11.64
Rex Jast,30.55
Rey Tremblay,43.85
Reyes Bruen,35.290000000000006
Reyes Mayer,20.75
Reymundo Gerhold,27.92
Reymundo McCullough,33.43
Reyna Gerhold,25.689999999999998
Reyna Kemmer,20.91
Reyna Weber,33.31
Reynold Dicki,55.93
Reynold DuBuque,53.25
Reynold Kihn,32.79
Reynold Moore,15.35
Reynold O'Hara,38.3
Rhea Hermann,26.59
Rhea Watsica,47.769999999999996
Rhett Harris,41.37
Rhett Krajcik,38.72
Rhett Reichel,12.690000000000001
Rhett Treutel,27.59
Rhett Wiegand,18.310000000000002
Rhianna Hudson,15.07
Rhianna Romaguera,34.75
Rhiannon Cronin,69.92
Rhiannon Fadel,26.16
Rhiannon Luettgen,29.7
Rhiannon Sporer,20.0
Rhiannon Strosin,56.44
Rhiannon Wuckert,29.439999999999998
Rhoda Gusikowski,62.86
Rhoda Macejkovic,18.38
Rhoda Ward,16.32
Ricardo Blick,13.42
Ricardo Crooks,48.06
Ricardo Gibson,33.45
Ricardo Hessel,32.62
Ricardo Sanford,21.8
Ricardo Spencer,40.18
Richard Feil,72.32
Richard Hahn,10.17
Richard Labadie,20.23
Richmond Aufderhar,36.3
Richmond Nikolaus,41.8
Rick Durgan,48.440000000000005
Rick Satterfield,11.33
Rick Thompson,53.379999999999995
Rickey Balistreri,94.62
Rickey Block,16.4
Rickey Crona,35.42
Rickey Stokes,41.88
Ricky Feil,39.15
Ricky Jacobson,48.760000000000005
Ricky Lockman,30.96
Ricky Zemlak,18.28
Rico Bruen,39.77
Rico Collier,31.87
Rico Farrell,44.81
Rico Moen,42.519999999999996
Rico Pouros,52.15
Rico Ward,50.91
Rigoberto Cole,4.41
Riley Brekke,38.25
Riley Hayes,37.05
Riley Kirlin,49.57
Riley Veum,23.39
Rita Abshire,15.07
Rita Corkery,21.11
Rita Daniel,36.97
River Johnson,23.36
River Muller,28.41
Robb Murphy,31.58
Robb Vandervort,26.52
Robb Wunsch,22.42
Robbie Fisher,23.310000000000002
Robbie Grady,18.48
Robbie Marks,27.88
Robbie Toy,50.65
Roberta Huels,45.769999999999996
Roberto Jenkins,16.23
Roberto Johnston,61.41
Roberto Stiedemann,28.86
Robin Denesik,20.04
Robin Walsh,40.980000000000004
Robin Zieme,18.79
Robyn Buckridge,31.17
Robyn Deckow,27.05
Robyn Franecki,45.809999999999995
Robyn Funk,23.71
Robyn Ritchie,17.81
Robyn Thiel,31.18
Rocio Beer,26.02
Rocio Haag,20.46
Rocio Parisian,23.68
Rocio Satterfield,46.11
Rocky Crooks,27.48
Rocky Ebert,36.72
Rocky Erdman,76.4
Rocky Reynolds,61.53
Rocky Schaefer,14.98
Rod Olson,54.06
Rod Rogahn,22.38
Rod Treutel,21.06
Roderick Dibbert,32.34
Roderick Lynch,46.61
Roderick Morar,12.07
Roderick O'Conner,8.46
Roderick Spencer,45.87
Rodger Anderson,31.16
Rodger Kertzmann,30.21
Rodger Runte,55.68
Rodolfo Franecki,22.740000000000002
Rodolfo Keebler,8.61
Rodolfo Macejkovic,13.33
Rodolfo Paucek,29.240000000000002
Rodolfo Sawayn,38.89
Rodolfo Swaniawski,33.59
Rodolfo Wiegand,20.85
Rodrick Becker,12.18
Rodrick Carroll,36.25
Rodrick Jaskolski,31.13
Rodrick Zboncak,38.199999999999996
Rodrigo Durgan,19.869999999999997
Rodrigo Gerhold,31.02
Rodrigo Jones,43.87
Rodrigo Towne,36.370000000000005
Rogelio Bernier,9.36
Rogelio Spencer,29.23
Rogelio Tillman,31.47
Roger Hudson,30.02
Roger Raynor,47.82
Roger Shields,9.89
Roger Weber,18.64
Rogers Gleason,21.599999999999998
Rogers Johnson,42.69
Rogers Macejkovic,20.42
Rogers McDermott,2.12
Rogers Turner,26.09
Rolando Beer,32.03
Rolando Daniel,14.48
Rolando Hilll,9.73
Rolando Mueller,33.480000000000004
Rolando Murazik,44.88
Rolando Stark,23.39
Rollin Gusikowski,38.629999999999995
Rollin Kreiger,15.49
Roma Bradtke,29.28
Roma Schuppe,39.46
Romaine Hodkiewicz,34.800000000000004
Romaine Kohler,12.469999999999999
Romaine Prohaska,27.0
Romaine West,56.54
Roman Flatley,38.99
Roman Gusikowski,42.66
Roman Koss,29.54
Ron Nikolaus,30.82
Ronaldo Hodkiewicz,49.55
Ronaldo Treutel,19.78
Ronny Goldner,18.11
Ronny Sanford,48.58
Ronny Will,19.64
Roosevelt Goldner,19.07
Roosevelt McClure,14.35
Rory Breitenberg,33.95
Rory Goodwin,58.629999999999995
Rory Rau,19.119999999999997
Rosa Cartwright,41.31
Rosa Kuhn,31.11
Rosalee Dibbert,3.96
Rosalee Gleichner,47.55
Rosalee Heaney,7.0600000000000005
Rosalee Kilback,16.42
Rosalee Kovacek,9.07
Rosalee Quitzon,43.73
Rosalia Runolfsson,34.03
Rosalia Waelchi,28.46
Rosalind Abshire,27.39
Rosalinda Altenwerth,9.78
Rosalinda Cassin,24.78
Rosalinda Johnson,37.6
Rosalyn Kozey,46.660000000000004
Rosamond Hackett,49.12
Rosamond Weissnat,36.87
Rosanna Kris,21.86
Rosario Bednar,38.93
Rosario Jakubowski,15.9
Rosario Nienow,12.78
Rosario Paucek,25.64
Rosario Will,25.45
Roscoe Cronin,14.620000000000001
Roscoe Dietrich,31.23
Roscoe Kshlerin,11.950000000000001
Roscoe Welch,38.59
Rose Batz,31.96
Rosella Daniel,43.660000000000004
Rosella Gutmann,16.56
Rosella Reilly,30.54
Roselyn Jakubowski,12.82
Roselyn Lang,4.45
Roselyn Oberbrunner,53.34
Rosemarie Bode,39.39
Rosemarie Murray,40.2
Rosemarie Paucek,26.23
Rosemarie Runolfsdottir,22.3
Rosemary Bradtke,20.099999999999998
Rosemary Graham,56.34
Rosemary Greenholt,43.129999999999995
Rosemary Haag,24.6
Rosemary Jakubowski,43.94
Rosemary Shanahan,38.51
Rosemary Ullrich,10.379999999999999
Rosendo Boyle,53.059999999999995
Rosendo Hickle,25.39
Rosendo Wisozk,35.47
Rosetta Bergstrom,14.28
Rosetta Cummerata,24.93
Rosetta Trantow,28.26
Rosie Ferry,28.14
Rosie Fritsch,36.14
Rosie Hirthe,41.71
Rosina Crist,40.35
Rosina Daniel,37.76
Rosina Gutmann,28.32
Rosina Mann,32.18
Roslyn Padberg,35.06
Roslyn Schulist,11.46
Roslyn Schumm,33.42
Ross Gorczany,10.370000000000001
Ross Luettgen,47.5
Ross Weber,75.85
Rossie Beahan,14.940000000000001
Rossie Hansen,25.86
Rossie Kuphal,11.64
Rowan Johns,22.43
Rowan Predovic,46.05
Rowena Harris,10.27
Rowena McGlynn,38.98
Rowena Strosin,41.35
Rowland Conn,34.02
Rowland Hauck,26.64
Rowland Purdy,13.52
Roxane Kovacek,32.2
Roxane Lebsack,28.65
Roxane Nienow,31.4
Roxane Weissnat,46.88
Roy Boehm,8.39
Roy Dickinson,21.49
Roy Johnson,28.67
Roy Mayer,27.22
Roy Schoen,3.68
Roy Turcotte,43.73
Royce Bernier,11.62
Royce Gerhold,17.189999999999998
Royce Grant,8.07
Rozella Aufderhar,53.35
Rozella Barton,31.54
Rozella Harvey,19.89
Rozella Hegmann,69.02
Rozella Leannon,61.13
Rozella O'Conner,17.65
Rozella Okuneva,10.559999999999999
Rozella Terry,8.44
Ruben Beatty,17.619999999999997
Ruben Blanda,51.49
Ruben Carter,16.66
Ruben Ullrich,35.04
Rubie Bashirian,23.38
Rubie Bergnaum,34.24
Rubie Prosacco,41.46
Rubie Stokes,31.48
Rubie Upton,18.48
Rubie Weissnat,50.57
Ruby Ferry,11.33
Ruby Littel,58.08
Ruby Rolfson,25.419999999999998
Rubye Brekke,51.43000000000001
Rubye Howe,23.15
Rubye Orn,43.0
Rudy Grant,22.61
Rudy Harber,28.0
Rudy Kassulke,17.56
Rudy Schumm,33.14
Rupert Barton,78.62
Rupert Bins,42.41
Rupert Hayes,3.93
Rupert Howe,28.580000000000002
Russ Barton,13.04
Russ Greenholt,50.56
Russ Moore,23.84
Russel Hilll,45.019999999999996
Russell Homenick,23.04
Rusty Borer,13.43
Rusty McCullough,18.58
Rusty Schimmel,47.75
Rusty Wisoky,46.91
Ruth Collier,36.980000000000004
Ruth Harris,22.37
Ruth Spencer,16.59
Ruthe Donnelly,25.38
Ruthe Klein,37.21
Ruthe Rath,52.65
Ruthie Cormier,33.67
Ruthie Huels,13.49
Ruthie White,28.5
Ryan Nikolaus,11.96
Ryann Altenwerth,25.59
Ryann Cassin,25.759999999999998
Ryann Cole,23.490000000000002
Ryann Dooley,35.82
Ryann Hartmann,14.11
Ryder Kilback,16.48
Rylan Koss,69.45
Rylan Kreiger,25.85
Rylan Pagac,64.8
Rylan Stamm,42.78
Rylee Olson,11.629999999999999
Rylee Watsica,46.29
Ryleigh Borer,30.89
Ryleigh Gerlach,22.9
Ryleigh Goldner,37.25
Ryleigh Greenfelder,26.59
Ryleigh Reichert,37.23
Ryley Predovic,84.98
Ryley Rosenbaum,33.64
Sabina Breitenberg,43.43
Sabina Goldner,26.630000000000003
Sabina Gutmann,22.71
Sabrina Douglas,9.46
Sabrina Jacobson,44.66
Sabrina Runte,21.03
Sabryna Collier,46.99
Sabryna Pfeffer,49.2
Sadie Breitenberg,26.61
Sadie Klocko,36.14
Sadie Ryan,53.83
Sadye Bradtke,19.86
Sadye Dach,25.82
Sadye Jacobson,32.65
Sadye Koss,21.64
Sadye Ratke,25.5
Sage Breitenberg,45.03
Sage Wunsch,29.05
Saige Collier,23.76
Sallie Balistreri,14.79
Sallie Barrows,31.32
Sallie Gislason,28.240000000000002
Sallie Kuhn,20.82
Sally Flatley,54.37
Sally Gleichner,47.69
Sally Schneider,28.970000000000002
Sally Upton,29.06
Sally Weimann,16.18
Salvador Heathcote,49.66
Salvador Rempel,46.29
Salvador Rice,21.87
Salvador Swaniawski,55.19
Salvador Von,21.36
Sam Glover,30.84
Sam O'Connell,30.31
Sam Rath,54.27
Samanta Blick,15.11
Samanta Deckow,37.64
Samanta Feeney,38.22
Samanta Kirlin,25.97
Samanta Sauer,63.5
Samanta Towne,33.97
Samanta Wiegand,34.76
Samara Bradtke,27.29
Samara Hauck,36.18
Samara Hudson,14.989999999999998
Samara Langworth,13.75
Samara Quitzon,27.92
Samir Lakin,28.03
Samir Predovic,47.51
Sammie Bradtke,23.75
Sammie Hackett,14.079999999999998
Sammie Keeling,31.28
Sammie Schamberger,38.25
Sammy Barrows,52.79
Sammy Glover,33.87
Sammy Jerde,36.21
Sammy Mayert,22.26
Sammy Quigley,46.099999999999994
Sammy Sauer,43.9
Samson Hagenes,23.18
Samson Kuhic,26.68
Samson Williamson,30.04
Sandrine Weimann,55.58
Sandy Goodwin,31.33
Sandy Graham,33.25
Sandy Heidenreich,52.74
Sandy Rice,23.130000000000003
Sanford Beier,42.49
Sanford Kuhic,51.38
Sanford Monahan,7.23
Sanford Prosacco,25.119999999999997
Sanford Reichert,41.6
Sanford Wuckert,37.8
Santa Grant,43.34
Santa Hahn,35.519999999999996
Santa Schowalter,12.61
Santiago Bartell,12.63
Santiago Hamill,11.97
Santiago Quitzon,51.58
Santos Franey,7.62
Santos Goyette,24.68
Santos Tromp,38.36
Sarah Krajcik,36.93
Sarah McDermott,14.77
Sarai Pacocha,34.58
Sarai Pfannerstill,61.31
Sarai Schultz,24.47
Sarina Feest,24.77
Sarina Lindgren,24.69
Sarina McClure,63.239999999999995
Sarina Senger,32.31
Sarina Thiel,32.97
Sarina Veum,56.58
Sarina Volkman,44.190000000000005
Sarina VonRueden,17.17
Sasha Boyer,31.150000000000002
Sasha Hand,48.79
Sasha Lakin,30.919999999999998
Saul Crist,24.64
Saul Harvey,14.43
Saul Smith,17.92
Saul Yundt,29.17
Savanah Jacobs,33.0
Savanah Lang,14.620000000000001
Savanna Hills,16.61
Savanna Langworth,35.74
Savanna Nitzsche,43.11
Savannah Feest,22.689999999999998
Savannah Ondricka,38.41
Savannah Pfannerstill,17.18
Savannah Reinger,38.370000000000005
Savannah Schumm,1.9
Savannah Skiles,13.24
Savion Fahey,31.72
Savion Hermann,9.6
Scarlett Heathcote,39.35
Scarlett Hilpert,77.3
Scarlett Leffler,19.46
Scarlett Reilly,25.18
Scarlett Walker,12.840000000000002
Schuyler Cole,31.86
Schuyler Haag,38.02
Schuyler Huel,13.6
Scot Feest,43.43
Scot Hand,26.27
Scot Hermiston,38.410000000000004
Scot Nolan,12.530000000000001
Scottie Dietrich,21.72
Scottie Morar,32.62
Scotty Adams,18.23
Scotty Block,23.1
Scotty Harvey,27.53
Scotty Hudson,42.68
Scotty Jenkins,26.44
Seamus Brown,4.3999999999999995
Seamus Jacobson,70.08
Seamus Ritchie,6.34
Seamus Schinner,24.48
Sean Walsh,22.43
Sean Ward,21.189999999999998
Sebastian Russel,59.03
Sedrick Harber,5.26
Sedrick Jacobson,69.83
Sedrick Morissette,35.14
Sedrick Rolfson,30.82
Selena DuBuque,38.26
Selena Greenholt,33.04
Selena Gulgowski,24.21
Selena Gutkowski,44.0
Selena Herman,37.04
Selena Nikolaus,34.36
Selena Shields,16.96
Selena Williamson,18.66
Selina Parisian,26.43
Selina Schinner,18.02
Selina Tillman,39.61
Selmer Bashirian,15.45
Selmer Dickens,17.99
Selmer Gleichner,7.42
Selmer Lang,17.52
Selmer Lesch,35.14
Selmer Romaguera,9.16
Serena Bashirian,31.11
Serena Cole,25.83
Serena Keeling,39.61
Serenity Cassin,49.61
Serenity Franey,23.92
Serenity Murphy,16.78
Seth Pfeffer,42.55
Seth Walsh,18.98
Shad Ferry,22.44
Shad Krajcik,9.11
Shad Towne,23.34
Shaina Berge,8.27
Shaina Gerlach,37.01
Shaina Nikolaus,22.25
Shaina Waelchi,41.379999999999995
Shakira Gerhold,51.16
Shana Abshire,24.33
Shana Langosh,26.28
Shana Prosacco,20.43
Shana Rodriguez,20.24
Shane Blick,31.32
Shane Kozey,54.96
Shane Kshlerin,21.68
Shanel Becker,22.99
Shanel Denesik,42.53
Shanel Donnelly,38.04
Shanel Schaden,14.15
Shanelle Fisher,46.370000000000005
Shanelle Mertz,23.310000000000002
Shanelle Mohr,34.43
Shanelle Smith,48.42
Shania Blanda,49.36
Shanie Lubowitz,51.589999999999996
Shanie Runte,14.43
Shaniya Glover,24.73
Shanna Aufderhar,41.04
Shanna Erdman,19.27
Shanna Kertzmann,25.12
Shanna Lehner,47.54
Shanna McKenzie,24.42
Shanna Quigley,18.380000000000003
Shanna Reilly,51.88
Shannon Dibbert,27.7
Shanny Brekke,15.370000000000001
Shanny Harris,15.96
Shanny Hickle,11.86
Shanny Klocko,29.299999999999997
Shanny Sporer,23.59
Shanon Hermann,36.81
Shany Bruen,6.26
Shany Little,46.81
Shany Lowe,42.37
Shany Purdy,14.18
Sharon Brekke,10.73
Shaun Greenfelder,62.44
Shaun Price,20.65
Shawna Bauch,42.010000000000005
Shawna Dicki,49.01
Shawna Howell,25.97
Shawna Padberg,43.46
Shawna Stamm,22.490000000000002
Shaylee Cartwright,50.010000000000005
Shaylee Hilll,54.03
Shaylee Hirthe,25.61
Shayna Hand,17.15
Shayna McKenzie,22.41
Shayna Yost,22.29
Shayne Breitenberg,36.24
Shayne Daniel,28.560000000000002
Shayne Erdman,41.23
Shayne Lindgren,27.32
Shayne Russel,40.11
Shea Cremin,33.86
Shea Funk,18.44
Sheila Gutkowski,53.769999999999996
Sheila Howe,49.019999999999996
Sheila Krajcik,82.33
Sheila Monahan,58.86
Sheila Wisozk,28.55
Sheldon Heller,21.47
Shemar Buckridge,43.71
Shemar Cartwright,8.46
Shemar Moen,15.84
Shemar Renner,42.3
Shemar Schuppe,50.870000000000005
Shemar Vandervort,49.940000000000005
Sheridan Emmerich,50.019999999999996
Sheridan Nikolaus,22.11
Sheridan Smith,30.369999999999997
Sherman Bergnaum,20.62
Sherman Klein,4.2
Sherman Mertz,12.09
Sherman Muller,29.4
Sherman Turner,37.879999999999995
Sherwood Friesen,15.75
Sherwood Hickle,18.65
Sherwood Littel,18.1
Sherwood Zemlak,28.3
Shirley Beahan,47.150000000000006
Shirley Botsford,33.1
Shirley Frami,32.84
Shirley Hills,32.84
Shirley Veum,72.24
Shyann Abbott,18.75
Shyann Bechtelar,41.58
Shyann Green,53.37
Shyann Heathcote,36.349999999999994
Shyann Heidenreich,16.89
Shyann Herman,33.91
Sibyl Bednar,38.13
Sibyl Satterfield,32.61
Sibyl Waelchi,31.88
Sid Beer,12.64
Sid Bergnaum,24.150000000000002
Sid Blanda,31.0
Sidney Jakubowski,42.95
Sidney Kshlerin,33.06
Sidney Ritchie,65.35
Sienna Will,13.13
Sierra Deckow,16.689999999999998
Sierra Harvey,61.19
Sierra Hessel,63.2
Sierra Huel,19.87
Sierra Muller,33.36
Sierra Parker,46.92
Sigmund Bahringer,22.84
Sigmund Sporer,7.4399999999999995
Sigmund Yost,27.1
Sigrid Gottlieb,39.07
Sigrid Hoeger,18.21
Sigurd Hackett,17.59
Sigurd McGlynn,17.240000000000002
Sigurd O'Reilly,43.75
Sigurd Schmitt,12.899999999999999
Sigurd Zemlak,58.93
Silas Boehm,27.020000000000003
Silas O'Reilly,46.03
Silas Prohaska,49.3
Sim Fay,15.89
Sim Mertz,25.34
Sim Rohan,12.440000000000001
Simeon Altenwerth,41.46
Simeon Miller,44.62
Simeon Wiza,39.75
Simone Dibbert,11.309999999999999
Simone Farrell,31.8
Simone Mraz,23.75
Simone Nikolaus,29.34
Simone Volkman,29.060000000000002
Sincere Bernhard,24.6
Sincere Botsford,34.89
Sincere Ryan,18.68
Sincere Wilderman,29.63
Sister Stehr,41.870000000000005
Skye Gleichner,52.86
Skyla Bergstrom,33.96
Skyla Harris,27.93
Skyla Mante,34.49
Skyla Mosciski,11.05
Skylar Kub,4.96
Skylar Osinski,21.88
Sofia Gaylord,14.09
Sofia Hoppe,19.01
Sofia Mann,33.5
Sofia Ritchie,4.54
Soledad Pagac,12.25
Soledad Wehner,42.31
Solon Bailey,23.509999999999998
Solon Kuhic,49.22
Solon Kuhlman,31.25
Solon Schowalter,41.010000000000005
Solon Terry,31.83
Sonia Abshire,35.56
Sonia Reichert,10.32
Sonny Spinka,24.97
Sonny Stark,44.74
Sonya Bernhard,26.63
Sonya Cruickshank,45.79
Sonya Simonis,47.01
Sonya Turcotte,8.32
Sophia Bechtelar,46.06
Sophia Keeling,15.83
Sophia Konopelski,14.44
Sophia Pfannerstill,38.29
Sophia Smitham,15.75
Sophia Zieme,23.56
Sophie Bahringer,47.62
Sophie Beatty,33.83
Sophie Wisoky,35.27
